Customer_ID,Age,Energy_Consumption,Location,Time_of_Use,Previous_Bills,Average_Temperature,Energy_Usage_History,Payment_Method,Consumption_Type
a3d1fe31-ad21-49a9-b87d-3ba527723d17,61,693.0,Suburban,Night,162.0,28.975817203033415,Normal,Debit Card,Residential
bb249928-7986-4820-a671-5560aec6dbdf,72,511.0,Urban,Day,183.0,18.735479131452422,Normal,Debit Card,Commercial
45dd2dfe-8456-4848-8cf1-f626ac7fb434,78,321.0,Suburban,Night,52.0,25.094257538866998,Normal,Debit Card,Commercial
c7e6bed9-9fef-4583-845b-e5b7a3ca581a,31,827.0,Urban,Night,115.0,16.264068948578547,Abnormal,Cash,Commercial
0bd30370-8df1-4a57-aac5-3373f8268b91,45,463.0,Urban,Day,376.0,27.142438317806374,Abnormal,Cash,Commercial
de42d8ac-3e4c-4f43-960a-9d5d924e57e9,69,303.0,Rural,Day,186.0,29.746117097028737,Normal,Cash,Residential
1c06c239-54b4-41ac-97ec-00a19801cb50,41,603.0,Rural,Night,371.0,15.376721060986178,Abnormal,Cash,Residential
2618fad9-ac44-4b90-86b5-d28116b6087e,75,272.0,Rural,Day,219.0,25.5498806912386,Abnormal,Cash,Commercial
1d8ce579-8305-41a6-a57a-fa3e77da8839,72,761.0,Suburban,Day,301.0,16.881706084733352,Normal,Credit Card,Commercial
ad837723-b9e1-4531-9472-2468536f97d3,79,195.0,Suburban,Day,331.0,32.93856339174065,Abnormal,Credit Card,Commercial
9b78841a-3b30-4f7c-b0b5-fd9fc6628a17,26,921.0,Rural,Night,328.0,22.053975974397233,Normal,Debit Card,Residential
f7e6499e-0d7e-4e4d-9e40-345a4d068f60,38,893.0,Rural,Night,446.0,34.70010291670616,Abnormal,Cash,Residential
917b1af1-3a1a-4293-91bf-1980d715c2ba,77,843.0,Urban,Day,340.0,28.81222111523987,Abnormal,Cash,Residential
c3e9e524-16d6-444c-a20d-026bd2382c17,45,230.0,Suburban,Day,387.0,21.567182629376113,Normal,Credit Card,Commercial
385f4c54-7cf4-463a-9c09-8612e7fe5d0d,20,355.0,Rural,Night,425.0,19.446888122454265,Normal,Debit Card,Commercial
e38b5211-881b-43b5-9aaa-e258fb4b1c66,39,797.0,Rural,Night,498.0,17.980813254566264,Abnormal,Cash,Commercial
8d701058-707b-4d04-bc84-8ee6ad2a5781,45,558.0,Suburban,Night,126.0,22.036488974401085,Normal,Debit Card,Commercial
2b14c714-d5cd-4af1-b421-af4c4bb577a7,34,544.0,Suburban,Day,456.0,34.22927801202685,Abnormal,Debit Card,Commercial
8870ff39-552c-4468-a348-a10099bc3a6a,74,707.0,Rural,Night,201.0,,Abnormal,Credit Card,Commercial
155c8f44-2894-43c2-a81d-c52454651871,75,967.0,Suburban,Night,97.0,26.61290092385266,Normal,Cash,Residential
3cdca5b9-e82b-45c8-b5d1-103f147d3a24,67,605.0,Rural,Night,217.0,21.95158414577875,Normal,Credit Card,Commercial
04cb1085-6d0e-4410-9941-37bb10acd079,60,541.0,Rural,Day,65.0,20.97512451113596,Abnormal,Cash,Commercial
bffdda0f-e032-421f-849f-06aab2e4ea2c,26,434.0,Suburban,Night,388.0,31.62423768443241,Abnormal,Debit Card,Commercial
5896357a-1f30-449f-bb3e-8d6215ae46c1,26,330.0,Rural,Day,176.0,31.29073980441394,Abnormal,Debit Card,Commercial
f00d2074-3155-404e-8038-3c7eaf57e173,58,507.0,Suburban,Night,194.0,24.610318819475786,Normal,Debit Card,Residential
7bb85225-30fc-405f-9c5c-8dc4bb8f538c,20,788.0,Rural,Day,,33.602813628557136,Normal,Debit Card,Commercial
ce891eb8-8432-458f-aafd-7108b45bcf80,32,118.0,Urban,Day,346.0,15.26835757657743,Normal,Cash,Residential
73f55d8a-ca40-4fa0-b242-ece0ee56add1,62,611.0,Suburban,Night,419.0,19.347796984453787,Abnormal,Debit Card,Residential
93d3dd33-3a8b-421e-aed5-4c563c82e260,62,432.0,Suburban,Night,323.0,31.980297010800918,Normal,Credit Card,Residential
da4788f0-b11c-4121-a787-2c37d859bd3d,59,342.0,Suburban,Night,268.0,17.65817262831757,Normal,Cash,Commercial
32184794-b232-4379-a4d1-5077bf7ce4c7,60,,Urban,Night,137.0,22.78429030634677,Abnormal,Credit Card,Commercial
2627ea29-f60e-4040-8976-6651a16f527c,34,570.0,Suburban,Day,282.0,25.714099985490588,Abnormal,Debit Card,Residential
f790ba5f-415a-4b35-bb62-6ac9426826a4,75,184.0,Urban,Day,431.0,34.50998899277272,Normal,Credit Card,Residential
7a2f3534-1f8a-4d3d-a34e-fcfcf26f57a5,36,902.0,Suburban,Day,54.0,23.04446758040304,Normal,Credit Card,Commercial
ef64d1be-b444-47e5-be36-4dd1b7049fde,38,815.0,Suburban,Night,324.0,19.573571448177365,Normal,Cash,Residential
3d4d0aa3-4fa7-44f6-9d3d-a5f731bddca9,33,791.0,Suburban,Night,186.0,32.91291199502228,Normal,Cash,Residential
b62341d1-d2f5-4bac-a279-dcdea07326dd,65,487.0,Urban,Day,108.0,26.665931870127206,Normal,Credit Card,Commercial
95e6e44c-ab60-42ef-a5bc-7df3b0132331,52,726.0,Rural,Night,81.0,28.083440752288883,Normal,Debit Card,Residential
c3019eec-e2a7-49a7-a4ff-e99edced89a7,27,513.0,Urban,Night,55.0,33.23963290371272,Normal,Cash,Residential
833b81b5-e6a7-4d1b-bfa3-b44175b08068,75,692.0,Rural,Day,125.0,34.01961120617304,Abnormal,Debit Card,Commercial
2dc31ef9-6262-4b8d-a2a8-d462d1f646b1,48,667.0,Rural,Night,235.0,32.486265309877794,Normal,Debit Card,Commercial
09a27d5a-f0eb-4284-a2ac-9e55d1fbfddb,33,662.0,Suburban,Night,363.0,23.974343399768273,Abnormal,Cash,Residential
a1995f62-b9d1-4561-adbf-b693aebba105,61,515.0,Rural,Day,318.0,26.354381843208916,Normal,Cash,Residential
b744194e-3911-4d47-b58e-48a40a8ba665,22,177.0,Urban,Day,,33.597123542847875,Normal,Debit Card,Residential
7a6f91a4-6ab8-4dd9-9478-f1e90e47a958,54,786.0,Rural,Night,365.0,18.066323530054362,Normal,Debit Card,Commercial
f55b13b0-04c3-4b0f-b893-4bd4def4ba58,21,758.0,Suburban,Night,367.0,24.669981525412364,Abnormal,Cash,Residential
f420bd5b-a754-48b4-9d6b-b5f8e2d6a665,22,102.0,Urban,Day,242.0,32.11464822932332,Abnormal,Cash,Commercial
19eb97c3-cd86-4d29-95e6-978b4cfa561e,33,767.0,Rural,Day,276.0,27.07593376060911,Normal,Credit Card,Commercial
5dced297-e6b0-4f4d-b9d8-9fbed61a288c,24,217.0,Rural,Night,462.0,24.935347341147434,Normal,Credit Card,Commercial
8e034a5f-8231-4872-a114-faf858d9d6fa,59,296.0,Rural,Day,68.0,31.536582578169376,Abnormal,Credit Card,Commercial
255e5705-ecc2-4ab6-b988-749f81620cd9,57,601.0,Urban,Day,468.0,33.461554280056816,Abnormal,Cash,Commercial
9e884a17-8dcf-478e-86a5-24243debd4c4,63,253.0,Urban,Night,430.0,16.95909290256823,Abnormal,Credit Card,Commercial
1b9625f2-760f-44de-935d-bb7410609ce0,54,939.0,Rural,Night,266.0,15.425949281254479,Normal,Cash,Residential
b9b2be31-953a-4e95-9c66-c98386b848d9,28,238.0,Urban,Night,271.0,23.19562276742292,Abnormal,Debit Card,Commercial
96614676-9c70-408e-a852-13c15de690c2,54,549.0,Rural,Day,293.0,25.493481949410633,Abnormal,Cash,Commercial
544faf25-a8ee-43ac-924b-ab6ef7192941,59,113.0,Rural,Day,209.0,27.176512791038814,Normal,Debit Card,Residential
499729c3-04e6-4ccf-9015-882c1fdfca7c,20,789.0,Rural,Night,98.0,23.392787710053085,Normal,Cash,Commercial
9cc4da04-5eb8-4175-83b8-dd86dbffc526,45,500.0,Suburban,Day,112.0,29.95882277188606,Normal,Debit Card,Residential
9f5a31e4-adc7-47ed-9263-228c4a93d7ef,73,234.0,Suburban,Day,196.0,16.749739304394815,Abnormal,Cash,Residential
0c57b0cb-9ea9-4ffe-95da-3dcb78af8379,36,,Urban,Day,104.0,24.77026100347098,Abnormal,Cash,Residential
ca9d49b8-0ea2-4c0a-8888-645f042cb45f,60,256.0,Urban,Night,149.0,24.472029444670547,Abnormal,Cash,Residential
645423af-a14d-44f0-96d1-3263e846a003,74,595.0,Suburban,Day,84.0,34.40488342962438,Normal,Cash,Residential
4834f73c-43ef-473d-96f0-63d5671c6075,32,206.0,Rural,Day,357.0,23.27055472069094,Normal,Credit Card,Residential
2f534c27-3854-414d-bff7-9e8326b55750,53,461.0,Urban,Night,414.0,29.753871664765096,Abnormal,Credit Card,Residential
a0d665bb-5375-4789-8ce4-ee2a5124bc48,31,574.0,Suburban,Day,166.0,17.00567011186018,Abnormal,Debit Card,Commercial
0fab277d-d9d9-445a-b575-435f1eedff5a,39,878.0,Rural,Night,150.0,19.083084489061605,Normal,Cash,Residential
40c354ab-684d-4e4c-9fdb-683ef0b0925b,30,772.0,Urban,Night,149.0,32.494936230669346,Normal,Credit Card,Residential
f61120f5-48f5-438a-b776-d1e40b8a0bae,24,354.0,Urban,Day,380.0,26.240362904636555,Normal,Cash,Residential
cc5d9637-85a7-4756-874b-23cdf657664e,19,,Rural,Day,204.0,22.833954905499017,Abnormal,Cash,Residential
2d31c359-adf2-43ec-b99e-5b1f2fd2b4a2,41,381.0,Rural,Day,176.0,18.39730978471638,Abnormal,Cash,Commercial
db2ba9fb-96da-4828-adc4-243990c926d7,26,918.0,Rural,Day,376.0,34.75007397541289,Abnormal,Credit Card,Residential
e445e0a0-df44-4e8f-b8b8-115296953c4d,40,444.0,Suburban,Day,380.0,,Abnormal,Cash,Residential
fe1169e3-9992-47f5-a3cc-db730ca916be,38,932.0,Urban,Day,375.0,30.604268492247222,Abnormal,Cash,Commercial
35b57dae-622e-41a6-a7bb-d1520d1bc074,36,752.0,Rural,Night,297.0,32.230959877448626,Normal,Credit Card,Residential
4aeb7e40-b687-4df4-8b60-c7e419894488,42,888.0,Suburban,Night,423.0,17.20650022891989,Abnormal,Debit Card,Residential
439b8d5b-dad7-4777-b58c-9e85df82e687,68,871.0,Urban,Day,471.0,23.06535539930614,Normal,Debit Card,Commercial
fac3bf0a-9dee-4ec8-82e5-fd4df7ec2783,25,649.0,Urban,Night,277.0,29.78646887967281,Normal,Cash,Residential
a8f23f9e-59bd-4c77-9c4e-9e4dfdad36f5,26,132.0,Suburban,Night,122.0,27.540138517468236,Abnormal,Debit Card,Residential
e83f9621-78fd-410a-90cb-985884a0e65f,61,648.0,Urban,Night,327.0,26.588178318584383,Abnormal,Debit Card,Residential
54920e90-ea75-4a3a-bfb0-e61ab2821d31,21,794.0,Urban,Night,395.0,16.443725452148556,Abnormal,Debit Card,Commercial
6650dd62-0b6b-45f2-833f-5ce055f97368,21,191.0,Rural,Night,68.0,24.52814006226974,Normal,Credit Card,Commercial
dff34f81-8d1c-46e3-9058-fe35d5eb665a,41,333.0,Urban,Night,286.0,26.99421335848319,Abnormal,Cash,Commercial
18192eeb-5fc6-4115-a614-9ee89b55237f,40,358.0,Suburban,Day,241.0,20.255499333798145,Normal,Credit Card,Commercial
32032b9d-2d1d-4c4f-8921-3c4462fc591f,33,561.0,Urban,Night,349.0,17.1413708400069,Normal,Credit Card,Commercial
358dfcec-8905-43f8-af10-c8991f456867,24,604.0,Rural,Night,58.0,24.579613724248837,Abnormal,Cash,Residential
1d3f0a8c-ead6-4c96-a7ca-bcb28bbe930d,49,468.0,Urban,Day,265.0,28.81838895954074,Abnormal,Debit Card,Commercial
52dc116d-42f6-4396-bb5f-ffef9b293f25,50,564.0,Urban,Day,275.0,23.11652959625868,Abnormal,Cash,Commercial
9738ea8f-0c5f-40cb-b6e5-2c2204ecc0aa,46,207.0,Rural,Day,,28.458305465632705,Normal,Cash,Residential
4c053af4-905e-4f42-92b3-0b836133adac,66,320.0,Urban,Day,311.0,21.91296264788676,Normal,Debit Card,Residential
4db086b3-0457-4023-be7a-ff7d095e4a66,42,679.0,Urban,Day,466.0,23.654253437860085,Abnormal,Cash,Commercial
1343e793-8af7-4cc1-8f57-729f0e1212ee,49,893.0,Suburban,Day,337.0,17.126822270935087,Normal,Credit Card,Residential
724600ed-0128-48db-a660-328286bcb780,33,725.0,Rural,Day,342.0,23.672285525048828,Abnormal,Cash,Commercial
eaba7149-e43d-4885-b861-4e1c03407036,31,,Urban,Day,303.0,21.39482328379187,Abnormal,Debit Card,Residential
faaad71c-5a25-4e3c-8c85-2240619f48c4,47,143.0,Rural,Day,,31.210774011134717,Abnormal,Cash,Residential
524504f1-941b-4f05-9b1e-47a9f6071173,55,130.0,Urban,Night,402.0,19.48329085518167,Abnormal,Cash,Commercial
5f662457-1b51-453f-97df-ed9a0ef8619f,68,424.0,Urban,Day,137.0,16.559609138870044,Abnormal,Credit Card,Residential
d124cccc-3e1a-434b-90b6-95b94098fc4f,41,230.0,Suburban,Day,80.0,34.90495460244911,Abnormal,Credit Card,Residential
5ae9da66-003b-4cdf-ba4d-de7e5c564578,47,305.0,Urban,Day,283.0,31.78365763410565,Abnormal,Credit Card,Commercial
faf5fadd-e696-4828-ae64-2ca8850be0f7,30,901.0,Urban,Day,464.0,34.51881463432161,Normal,Debit Card,Residential
51f185b5-54c7-4ee6-b46d-219e2d6b447c,34,484.0,Urban,Day,151.0,25.266837760294436,Normal,Cash,Commercial
ac05d794-2b42-49db-93bd-910f515ebcd0,28,747.0,Urban,Night,412.0,27.184464383214255,Normal,Debit Card,Commercial
0742e92a-dd2e-426d-a8b1-52c5472a6c57,32,247.0,Rural,Night,98.0,26.24862488141845,Abnormal,Debit Card,Commercial
3005586d-d942-4ee7-8895-382338912445,67,284.0,Rural,Day,91.0,20.604486247725475,Normal,Credit Card,Residential
920b0c77-63d9-419f-8f3f-aa2bdc27185b,72,303.0,Urban,Night,136.0,22.45464716789673,Normal,Credit Card,Residential
4e481c3c-0659-482d-ba7a-3e0ffd244a92,66,546.0,Suburban,Day,64.0,31.42361051189644,Abnormal,Cash,Residential
11d94041-539e-4731-8611-4c70bb29657e,18,719.0,Suburban,Night,284.0,16.45025739474741,Abnormal,Debit Card,Residential
ad9776db-8fd8-4854-93c8-482a6e9b5bff,23,221.0,Suburban,Day,249.0,32.63969160272899,Normal,Debit Card,Residential
2e74295d-bb24-40ac-8cd6-104814a1fc84,22,,Suburban,Night,419.0,16.587026389220604,Normal,Credit Card,Commercial
6717e1bf-9355-4429-82f5-766ee079222c,55,746.0,Urban,Day,227.0,24.60293699696111,Abnormal,Debit Card,Commercial
cd640fc8-ac0e-4861-8514-c8b851d716e3,65,663.0,Rural,Day,112.0,17.864273323161978,Normal,Cash,Residential
91ef6a65-abbb-4a04-a195-ff353e774f1d,33,555.0,Suburban,Night,334.0,29.7806764461835,Normal,Cash,Residential
00075312-701c-4d8e-9488-27cb17522572,61,236.0,Urban,Night,188.0,15.721068607893024,Normal,Cash,Commercial
7ba09a17-64ca-43a0-8767-ee70a00e04c2,61,942.0,Urban,Night,438.0,32.972131913923235,Normal,Cash,Residential
d3cd5e87-67fc-47c0-9d29-b977cf9f4f23,50,874.0,Suburban,Night,404.0,30.121337828662565,Normal,Debit Card,Residential
ee4fd1eb-96d6-41c7-9964-af482c7f75e9,70,,Suburban,Night,80.0,19.170992452954685,Normal,Credit Card,Residential
26ff6195-2ada-4b2e-aad3-8e33fa69941a,67,497.0,Rural,Day,311.0,32.37512567109556,Normal,Cash,Commercial
c3fe1e56-f1ef-4127-8c4f-99438c224158,70,641.0,Suburban,Day,493.0,22.31840717086189,Normal,Credit Card,Residential
3eabea62-7e2b-4e50-aa3e-3e7347a978ff,22,915.0,Rural,Day,215.0,16.870961420657547,Normal,Credit Card,Commercial
25fc50dd-955d-4e41-8ff9-4deaf8eb9541,59,363.0,Urban,Day,364.0,32.73234173824617,Abnormal,Credit Card,Commercial
cdea6ee9-d6fc-4a2e-b9c6-1d7178756451,23,321.0,Rural,Day,125.0,23.205198092413593,Abnormal,Credit Card,Residential
198477c9-e0d9-47c3-8a0f-98c5a19adbdd,36,680.0,Urban,Night,124.0,27.214624574546676,Normal,Cash,Residential
1f060bbc-03bc-4be0-b5b1-bda510c7386d,73,714.0,Urban,Night,120.0,27.458325357925585,Normal,Credit Card,Commercial
52655f59-ef21-4425-bb85-cc9faa8696d1,48,996.0,Suburban,Day,427.0,15.032410181267181,Normal,Credit Card,Residential
2936cc63-39c1-465f-98b6-68b50e6d44f6,41,166.0,Urban,Day,69.0,34.109325851492486,Normal,Credit Card,Residential
e1d4536f-6ede-4ae9-a6c4-e7c5164455f8,32,868.0,Suburban,Night,438.0,32.74741491728764,Normal,Credit Card,Residential
5e5d1dbc-feed-4e18-a4de-99b5ccf37cc4,72,354.0,Rural,Day,341.0,20.552670053310145,Normal,Cash,Residential
ba3185ba-1882-4964-badd-fbf908165270,25,884.0,Suburban,Day,341.0,,Abnormal,Credit Card,Commercial
8b51bd99-3d5c-46a7-856c-3afe25ec8875,64,550.0,Suburban,Night,120.0,27.50465030636471,Normal,Debit Card,Residential
73486d58-9ccb-4a36-91ea-ca856f0902d9,19,870.0,Rural,Day,296.0,17.616502154891517,Normal,Cash,Commercial
13dfabc3-c9d3-4d1a-9c2f-9bdf103e97ba,52,,Urban,Night,308.0,28.504982180762156,Normal,Cash,Residential
c00463fd-b6a8-4f35-861b-5c65cbd59aa3,26,530.0,Urban,Day,140.0,28.194483742410192,Abnormal,Credit Card,Residential
0f038102-820f-442b-ac28-c70fb6433989,22,434.0,Urban,Night,56.0,26.059085739889266,Abnormal,Credit Card,Residential
27d29fb9-99bc-48f3-a5f2-a6ab0bb04df9,53,291.0,Rural,Night,316.0,15.84109804590768,Normal,Credit Card,Residential
9b775cac-f3e8-4c98-817a-6e2ef4ee9281,59,451.0,Suburban,Day,185.0,16.55958237025991,Abnormal,Cash,Commercial
ca38e7f3-0063-45ff-b705-3b8efddcf5f1,77,569.0,Rural,Night,294.0,15.78778039880752,Abnormal,Credit Card,Commercial
d7253599-88e1-4a19-9f21-2c4285841172,40,218.0,Suburban,Day,332.0,34.74997316777041,Normal,Credit Card,Commercial
df381770-37d5-4602-90cb-1f570f8777eb,53,527.0,Rural,Day,171.0,15.004731988664046,Abnormal,Cash,Commercial
54a3f1a9-a05e-4bf9-bece-60b305fa6da5,22,353.0,Urban,Night,496.0,21.632272844230847,Abnormal,Credit Card,Residential
0ba1b66e-019b-4df3-b203-31a1a8a84eca,30,,Urban,Night,297.0,27.522390325265008,Normal,Cash,Commercial
85afce67-2c0d-4963-aebc-c5b2102b33c4,57,319.0,Suburban,Day,494.0,23.98937259198248,Normal,Cash,Residential
32ef07d5-e6e9-47e8-9b1e-3a726d0f757e,33,837.0,Urban,Day,331.0,28.056445001957243,Abnormal,Debit Card,Residential
39e50738-ca30-4ca3-a6c6-d17c43c25934,50,828.0,Urban,Night,205.0,21.866282945586956,Normal,Cash,Residential
76b8c823-a228-4e5f-babc-0bd5c92d41f8,24,782.0,Rural,Day,322.0,19.273457394222998,Abnormal,Credit Card,Residential
a6524c00-2fd7-41a5-8aa9-dccb0cc76634,68,595.0,Suburban,Day,481.0,21.29508689521945,Abnormal,Debit Card,Commercial
329c7fb9-200c-405e-bae2-088e9d2f0cae,53,548.0,Rural,Day,426.0,19.064284937630898,Normal,Credit Card,Commercial
03a58500-e92c-4c76-a668-faaee89e5655,74,771.0,Rural,Day,378.0,27.528446304950492,Normal,Credit Card,Commercial
dc82df71-ea11-4b00-aada-b08adeba5680,59,344.0,Urban,Night,490.0,30.982706880200226,Abnormal,Debit Card,Residential
a96eeb6f-460f-4478-8cb4-f3659dbade59,71,907.0,Suburban,Night,91.0,17.301788014610526,Abnormal,Debit Card,Commercial
f41b0e3f-4660-4e57-b846-3b52cbe94ef9,72,144.0,Rural,Day,420.0,24.72636565187111,Normal,Cash,Residential
39e02f68-c63f-4b70-a62e-dae70911424c,40,570.0,Suburban,Day,95.0,27.59018424163621,Normal,Credit Card,Residential
0d08970d-a585-4e93-87e3-4894fed5f811,79,745.0,Urban,Night,246.0,17.694790991476328,Normal,Credit Card,Residential
6a28d16f-936b-40b8-97d4-2f59caa4e0cb,72,321.0,Urban,Night,170.0,15.594610138142613,Abnormal,Cash,Commercial
07fd8bdb-a0c3-418e-9532-1e966b9a34bf,57,345.0,Suburban,Day,262.0,32.40182032230042,Normal,Cash,Residential
56f04c56-c6f9-48f3-9c53-0c9625a00c03,70,760.0,Suburban,Day,91.0,23.24004126954373,Abnormal,Credit Card,Residential
15215591-b434-42a5-889c-8416a617e4b0,69,597.0,Rural,Night,333.0,24.89029628746988,Normal,Debit Card,Residential
07a59123-613f-4c2b-9b80-7f749fc426bc,18,421.0,Rural,Day,331.0,22.940712970275804,Abnormal,Cash,Commercial
7c53036d-6097-4687-9c57-15f2cc27f9d1,34,729.0,Rural,Night,446.0,19.815120909093622,Normal,Cash,Residential
9c78289f-c49f-4e02-aea6-d68ba43dcad8,46,173.0,Suburban,Night,410.0,21.91018142988238,Normal,Debit Card,Commercial
3ad424a0-a88e-4cdd-9825-df88bd2a3ce7,44,300.0,Rural,Day,391.0,26.620514934193405,Abnormal,Cash,Commercial
263fcd58-e15c-43ab-aebe-0b6dc2bf3df0,48,438.0,Urban,Day,127.0,23.889348956820182,Normal,Credit Card,Residential
2a40cf3f-335b-45e1-a5cc-d90682b89062,53,231.0,Rural,Night,63.0,16.585279023627432,Normal,Credit Card,Residential
ba8012f5-4dd6-4645-9863-6bcbd127b83e,57,676.0,Rural,Night,,24.393816669788453,Abnormal,Cash,Residential
61b1df55-2f66-4172-aeec-c26d0f3cfd5f,28,750.0,Urban,Night,498.0,30.181964528436126,Abnormal,Debit Card,Commercial
fc1208c6-3769-4942-b055-8afee8a3f666,58,997.0,Rural,Day,491.0,24.02870594401725,Normal,Cash,Residential
45f95f81-38ce-497e-a368-fa85e844f595,42,838.0,Rural,Day,379.0,29.846267580106456,Normal,Cash,Commercial
d82d289a-2a14-4c1e-9118-841720d6de15,76,836.0,Suburban,Night,436.0,24.52703993590525,Normal,Credit Card,Residential
1c4621c1-86c9-4d41-a725-e33a849db9ca,67,427.0,Suburban,Day,472.0,28.41903727390034,Normal,Debit Card,Commercial
302a7f9a-afd5-4618-89fa-109debc5bcc4,57,780.0,Urban,Night,216.0,22.4962845170014,Normal,Cash,Commercial
e1abc9ee-c651-4410-aea6-916abb2b365d,47,334.0,Rural,Day,53.0,27.973425691567808,Normal,Debit Card,Commercial
6f8469dc-e519-42d6-bd92-3c03215b628b,74,499.0,Rural,Night,271.0,20.101207834872515,Abnormal,Credit Card,Residential
9b6fe477-4422-4a9d-9b62-48ed1d0925f7,23,614.0,Rural,Day,70.0,21.947208216493145,Normal,Cash,Residential
529145c8-26e3-4f30-ae37-8be68a622839,39,898.0,Suburban,Day,397.0,25.40152699671416,Abnormal,Credit Card,Commercial
d9a0b61d-64d9-4cd7-9194-f4b90dd0a6d0,72,592.0,Rural,Day,389.0,34.3534206591213,Abnormal,Credit Card,Commercial
0b64448e-06fd-48f7-99dc-9123527e6eed,25,254.0,Suburban,Night,489.0,22.165615699640824,Abnormal,Debit Card,Residential
29d37fbb-a52f-4e18-8d5a-77942453c8c8,64,415.0,Rural,Night,,20.325738172988267,Abnormal,Credit Card,Commercial
71824038-85bb-4c4c-85eb-9216ab9deba2,52,640.0,Rural,Night,309.0,28.50189467530294,Abnormal,Credit Card,Commercial
32b881bc-a648-458f-971b-253609eb2256,40,213.0,Rural,Night,371.0,17.72861603230059,Abnormal,Cash,Residential
24378612-c193-419e-a890-beb85d50a86e,43,100.0,Rural,Day,61.0,16.761276413883376,Normal,Cash,Commercial
ba260ee5-35f4-47f8-a44b-73d44157521a,34,616.0,Urban,Day,301.0,27.75533705793379,Abnormal,Cash,Commercial
759a4391-a66c-437d-a042-a7dd3893eccc,63,672.0,Suburban,Night,322.0,21.4619187315023,Abnormal,Cash,Commercial
3c48980c-596f-438e-84a2-fe836333a125,44,159.0,Urban,Night,128.0,23.44835119879864,Abnormal,Debit Card,Commercial
ce13a8b7-2ce5-43cf-bc9a-484802aca776,44,640.0,Urban,Day,485.0,26.05156244122462,Normal,Cash,Commercial
da0be99c-efc0-469f-a63c-b2adc1df70ee,59,639.0,Urban,Day,497.0,18.394840559045477,Normal,Credit Card,Residential
b4805fc7-ae8e-4dee-9494-00f9d1df6848,50,458.0,Suburban,Night,208.0,20.256474872328436,Normal,Cash,Residential
89c04377-3163-4e36-bea6-0d0779e933a7,71,621.0,Urban,Night,313.0,26.311599515956438,Normal,Credit Card,Commercial
aabe9896-304e-4fa0-8089-6f5c4b4bce0f,57,399.0,Suburban,Day,476.0,28.71111031880185,Abnormal,Debit Card,Residential
2f36e201-411a-4b32-83ea-70679792b018,76,672.0,Urban,Day,204.0,25.21144388683345,Abnormal,Credit Card,Commercial
b0a5fbe6-4600-4ee5-83d2-f9035ea6b405,75,299.0,Rural,Night,64.0,32.68118888160487,Abnormal,Cash,Commercial
9d58905c-418f-4dbc-b5df-31e71915f408,79,987.0,Rural,Night,,26.716174986237988,Normal,Debit Card,Commercial
1986005d-1bbd-4df4-b621-6ef258bce22f,56,107.0,Suburban,Night,213.0,21.406013478807076,Normal,Debit Card,Commercial
d6dcf39b-1031-47c7-8b5a-9f87c0fc7a61,65,697.0,Rural,Day,210.0,19.820496647827596,Normal,Debit Card,Commercial
dc1f9034-7fa2-446d-b1fa-a29f1910281e,31,111.0,Suburban,Day,330.0,32.89400857183058,Normal,Debit Card,Residential
b219b256-5eba-4592-a512-b7e43cb22bcf,52,899.0,Suburban,Day,140.0,20.872637291165248,Normal,Credit Card,Commercial
9e04645d-b466-407d-9595-6200d0a7fd4b,27,313.0,Rural,Night,149.0,21.190135080310046,Normal,Cash,Residential
0bccbcd8-4197-4fbb-a9f4-b894edbe4136,57,711.0,Suburban,Night,423.0,25.719270901417044,Abnormal,Credit Card,Commercial
2e713434-d75f-4865-9183-626563cf450f,43,543.0,Rural,Night,114.0,32.90714777716274,Normal,Credit Card,Residential
7061dfb7-4e79-435f-bd99-e1ccdde29f01,47,790.0,Urban,Night,288.0,17.29467808725216,Normal,Credit Card,Residential
bac27fa8-b777-40e3-bee4-ce7de0828723,35,948.0,Suburban,Night,437.0,25.680688187003796,Normal,Credit Card,Residential
dea187b8-1130-478f-9d70-b4f005864a52,67,842.0,Urban,Night,300.0,26.267584341424104,Abnormal,Debit Card,Commercial
0a6ea2ba-5be0-49b3-a46f-fbc6258a573b,61,781.0,Urban,Night,82.0,23.57006316563654,Normal,Cash,Residential
1c563342-1205-4e03-8449-8870085f4684,38,285.0,Suburban,Night,109.0,16.302523628025625,Normal,Cash,Commercial
abfce8ac-335d-4473-8c25-86c2b89833a1,21,790.0,Rural,Day,290.0,22.253684296014328,Abnormal,Credit Card,Commercial
62c0c647-c95e-461e-9f8e-b12e220d2a66,54,947.0,Suburban,Night,78.0,28.294831319502233,Abnormal,Credit Card,Residential
acea4941-cf6c-4a5f-b5c7-56982ffdf43a,24,,Urban,Night,155.0,28.472575306114813,Normal,Debit Card,Commercial
788cb346-3e00-4546-b36f-d2107140d4fc,40,514.0,Suburban,Day,288.0,15.371770476913976,Abnormal,Cash,Commercial
04025708-ab7a-4d81-990f-b87322d969eb,72,870.0,Rural,Day,262.0,34.724649242004816,Normal,Credit Card,Commercial
2a70982e-6199-42df-9c8f-1c9f4c42350b,39,995.0,Suburban,Night,171.0,23.51727261480037,Normal,Cash,Commercial
32157bd2-17ec-4f67-9978-b3db1690a74e,79,543.0,Urban,Night,107.0,26.0165617105892,Abnormal,Credit Card,Commercial
5f8970c0-76a1-474f-8ddb-16faf838b3b3,55,428.0,Rural,Day,100.0,16.905872517605076,Abnormal,Debit Card,Commercial
